source_column,sample_index,mean,std,var,rms,peak,peak_to_peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor
12kHz_DE_data B007_1 (第1列),22,-0.000251526,0.138272436,0.019119266,0.138272665,0.448788493,0.887579029,0.025457819,-0.212666929,3.24567762,4.024801301,1.24004962,4.726933457
12kHz_DE_data B007_1 (第1列),23,-0.000351601,0.135624526,0.018394012,0.135624982,0.452858745,0.891649281,0.040870616,-0.108688395,3.3390511,4.173670804,1.249957152,4.921569141
12kHz_DE_data B007_1 (第1列),24,-0.000643853,0.127005348,0.016130359,0.12700698,0.452858745,0.848060922,0.035459108,-0.211966094,3.565620905,4.435662487,1.244008436,5.215632084
12kHz_DE_data B007_1 (第1列),25,-0.000776429,0.130616001,0.01706054,0.130618309,0.449926296,0.88496014,0.026821038,-0.206338106,3.444588281,4.282233987,1.243177308,5.031169265
12kHz_DE_data B007_1 (第1列),26,-0.000316671,0.137678863,0.018955469,0.137679227,0.449926296,0.88496014,0.055953903,0.035713593,3.267931594,4.124070223,1.261981809,4.892636747
12kHz_DE_data B007_1 (第1列),27,-0.000365804,0.134922423,0.01820406,0.134922919,0.440768581,0.877455174,0.068273378,0.065600045,3.266817703,4.123595057,1.262266656,4.889334919
12kHz_DE_data B007_1 (第1列),28,-0.000802636,0.135028489,0.018232693,0.135030874,0.484308429,0.951079098,0.060865957,-0.05967971,3.586649584,4.480645579,1.249256576,5.280348136
12kHz_DE_data B007_1 (第1列),29,-0.000231244,0.137003624,0.018769993,0.137003819,0.484308429,0.951079098,0.066439469,-0.10517263,3.53499947,4.410720862,1.247728861,5.191197092
12kHz_DE_data B007_1 (第1列),30,-0.000293364,0.137710933,0.018964301,0.137711246,0.428976062,0.822962977,0.046421231,-0.275170255,3.115040164,3.84535449,1.234447804,4.49537313
12kHz_DE_data B007_1 (第1列),31,-0.000722572,0.146089228,0.021342062,0.146091015,0.458791949,0.909811121,0.03833036,-0.33129067,3.140452892,3.869248013,1.232066885,4.529865632
12kHz_DE_data B007_1 (第1列),32,0.000108057,0.144346246,0.020835839,0.144346286,0.458791949,0.909811121,0.014629456,-0.287932527,3.178411871,3.927262482,1.235605278,4.604242881
12kHz_DE_data B007_1 (第1列),33,-0.0001251,0.139401617,0.019432811,0.139401673,0.477333324,0.894859837,0.001992528,-0.018606427,3.424157788,4.305354683,1.257347047,5.099934694
12kHz_DE_data B007_1 (第1列),34,-0.000763327,0.144548619,0.020894303,0.144550635,0.477333324,0.936199497,0.01064765,-0.073976137,3.302187671,4.135866464,1.252462572,4.883020767
12kHz_DE_data B007_1 (第1列),35,-0.000247309,0.140216708,0.019660725,0.140216926,0.51350397,0.941894679,0.037764792,-0.009360524,3.662211005,4.592939863,1.254143974,5.426778817
12kHz_DE_data B007_1 (第1列),36,-3.00E-05,0.134454877,0.018078114,0.134454881,0.51350397,0.920905161,0.07398618,0.119758477,3.819154556,4.847472179,1.269252686,5.772190003
12kHz_DE_data B007_1 (第1列),37,-5.50E-05,0.133615407,0.017853077,0.133615419,0.440532225,0.859738241,0.024357006,-0.105003649,3.297016387,4.127390038,1.251856089,4.86643921
12kHz_DE_data B007_1 (第1列),38,-7.55E-05,0.139478347,0.019454209,0.139478368,0.663982515,1.27911643,-0.013602642,0.586564996,4.760469493,6.049454296,1.27076842,7.174093148
12kHz_DE_data B007_1 (第1列),39,-0.000406281,0.138812303,0.019268856,0.138812898,0.663982515,1.27911643,-0.015902112,0.614589539,4.783291216,6.107360299,1.276811305,7.27419628
12kHz_DE_data B007_1 (第1列),40,-0.000118419,0.137278365,0.01884535,0.137278416,0.475107273,0.917450694,-0.01703556,-0.10437279,3.460902925,4.344365105,1.255269275,5.139254905
12kHz_DE_data B007_1 (第1列),41,0.000285632,0.139787933,0.019540666,0.139788225,0.509374049,0.984481321,0.012110884,0.022706268,3.643898118,4.573513283,1.255115575,5.396118788
12kHz_DE_data B007_1 (第1列),42,8.47E-05,0.139999169,0.019599767,0.139999195,0.509374049,0.969403416,0.04635094,-0.142439331,3.638406994,4.517417052,1.24159201,5.287584461
12kHz_DE_data B007_1 (第1列),43,-0.000237153,0.137630772,0.018942229,0.137630976,0.413165554,0.821617916,0.039040937,-0.278390521,3.001980849,3.711601793,1.236384234,4.341233218
12kHz_DE_data B007_1 (第1列),44,-0.000245985,0.135547082,0.018373012,0.135547306,0.474391733,0.926954617,0.019881729,-0.069319085,3.499824146,4.37092244,1.248897733,5.142386765
12kHz_DE_data B007_1 (第1列),45,-3.15E-05,0.138289688,0.019124038,0.138289692,0.493975513,0.968367246,0.060423488,-0.124642314,3.572034225,4.443750694,1.244039227,5.220000514
12kHz_DE_data B007_1 (第1列),46,2.37E-05,0.136619086,0.018664775,0.136619088,0.493975513,0.952433844,0.053476133,-0.075470713,3.615713742,4.499110696,1.244321597,5.284433618
12kHz_DE_data B007_1 (第1列),47,0.000107473,0.146064907,0.021334957,0.146064946,0.481985354,0.95430623,0.002572169,-0.18110813,3.299801669,4.105408934,1.244138087,4.828626911
12kHz_DE_data B007_1 (第1列),48,0.000243435,0.14564561,0.021212644,0.145645814,0.472320876,0.897711889,0.031304083,-0.205583157,3.242941659,4.053755977,1.250024331,4.792621602
12kHz_DE_data B007_1 (第1列),49,8.48E-05,0.142559732,0.020323277,0.142559757,0.486434262,0.931881804,0.034053635,0.099240505,3.412142892,4.359781877,1.277725469,5.226220006
12kHz_DE_data B007_1 (第1列),50,-0.000195933,0.142108226,0.020194748,0.142108361,0.486434262,0.931881804,-0.00150406,-0.042211896,3.42298129,4.32924086,1.264757384,5.162696972
12kHz_DE_data B007_1 (第1列),51,0.000215735,0.137528922,0.018914204,0.137529091,0.484346077,0.927248894,0.008119621,-0.231951463,3.521771829,4.367464689,1.24013278,5.133861693
12kHz_DE_data B007_1 (第1列),52,0.000259148,0.145218037,0.021088278,0.145218269,0.502675689,0.976532962,0.028378661,-0.065074667,3.46151826,4.3130646,1.246003712,5.069806537
12kHz_DE_data B007_1 (第1列),53,0.000253851,0.146517865,0.021467485,0.146518085,0.502675689,0.976532962,0.018845274,-0.192188584,3.430809842,4.25820798,1.241167006,4.995840556
12kHz_DE_data B007_1 (第1列),54,4.02E-05,0.142975698,0.02044205,0.142975703,0.507791688,0.987076092,0.014618593,0.023487793,3.551594268,4.465111346,1.257213243,5.283508087
12kHz_DE_data B007_1 (第1列),55,-0.000252682,0.13860812,0.019212211,0.13860835,0.507791688,0.987076092,0.036208258,0.1967979,3.663499985,4.637109296,1.265759332,5.51157621
12kHz_DE_data B007_1 (第1列),56,0.000214171,0.137005349,0.018770466,0.137005516,0.533445078,1.039448791,0.055211128,0.04123597,3.893602923,4.841097056,1.243346369,5.686350237
12kHz_DE_data B007_1 (第1列),57,0.000283602,0.143558398,0.020609014,0.143558678,0.533445078,1.039448791,0.022164338,0.083865799,3.715867856,4.641909164,1.249212659,5.46312593
12kHz_DE_data B007_1 (第1列),58,-0.000248031,0.135896199,0.018467777,0.135896425,0.504555261,1.006852356,-0.021585718,0.057474624,3.712792741,4.642940035,1.250524971,5.456121881
12kHz_DE_data B007_1 (第1列),59,-0.00027321,0.130505458,0.017031675,0.130505744,0.518964226,1.021261321,-0.02330494,0.227250286,3.976562326,4.990256296,1.254917159,5.869071306
12kHz_DE_data B007_1 (第1列),60,0.000220549,0.135781235,0.018436544,0.135781415,0.518964226,1.009440813,-0.024100791,0.166104208,3.822056407,4.82272024,1.261812942,5.70998104
12kHz_DE_data B007_1 (第1列),61,0.000267612,0.134961853,0.018214702,0.134962118,0.518510748,0.976852698,-0.025396102,-0.075024916,3.841898415,4.774767882,1.242814715,5.595295763
12kHz_DE_data B007_1 (第1列),62,0.000160381,0.14017887,0.019650116,0.140178962,0.518510748,0.976852698,0.014097078,-0.207548917,3.698919881,4.568997657,1.235224824,5.3347875
12kHz_DE_data B007_1 (第1列),63,0.000308894,0.13847222,0.019174556,0.138472565,0.463891789,0.908055498,0.017518656,-0.175301102,3.350062803,4.179612833,1.247622232,4.932338973
12kHz_DE_data B007_1 (第1列),64,0.000150852,0.133622476,0.017854966,0.133622561,0.505229907,0.999429689,0.010838698,0.016054701,3.781022487,4.729674376,1.250898241,5.580963934
12kHz_DE_data B007_1 (第1列),65,0.00021404,0.138520636,0.019187967,0.138520802,0.505229907,0.999429689,0.010342828,0.018915178,3.64732157,4.565188711,1.251655118,5.377440873
12kHz_DE_data B007_1 (第1列),66,0.000481365,0.14022159,0.019662094,0.140222417,0.492107265,0.98086817,-0.040877462,0.033755339,3.509476423,4.409100574,1.256341415,5.204302833
12kHz_DE_data B007_1 (第1列),67,0.000119337,0.136323481,0.018584092,0.136323534,0.502311849,0.994419114,-0.04666529,0.035753623,3.684703848,4.580484903,1.24310802,5.360412099
12kHz_DE_data B007_1 (第1列),68,-0.000219902,0.139788762,0.019540898,0.139788935,0.502311849,0.994260241,0.0098297,-0.036619704,3.593359146,4.48817386,1.249019004,5.28725066
12kHz_DE_data B007_1 (第1列),69,-0.000104144,0.142030471,0.020172655,0.142030509,0.491948392,0.928776384,0.039825373,-0.20409786,3.463681105,4.294711066,1.239926811,5.033108363
12kHz_DE_data B007_1 (第1列),70,3.40E-05,0.144181064,0.020788179,0.144181068,0.502216887,0.976952883,0.044268351,-0.133211702,3.483237381,4.313972441,1.238495104,5.038583084
12kHz_DE_data B007_1 (第1列),71,0.000119433,0.148050996,0.021919097,0.148051044,0.502216887,0.976952883,0.030723649,-0.148039264,3.392187412,4.242669269,1.250717827,5.015651151
12kHz_DE_data B007_1 (第1列),72,0.000297228,0.135976465,0.018489599,0.135976789,0.551340051,1.051409104,0.020196152,0.068668648,4.05466296,5.102483072,1.25842348,6.052399319
12kHz_DE_data B007_1 (第1列),73,4.25E-05,0.126769922,0.016070613,0.126769929,0.551340051,1.051409104,0.001297106,0.174197753,4.349139076,5.451512141,1.25346926,6.433758522
12kHz_DE_data B007_1 (第1列),74,-0.000115058,0.135409669,0.018335778,0.135409718,0.446817508,0.876589529,0.027137411,-0.204941359,3.299744771,4.104919627,1.244011253,4.829473399
12kHz_DE_data B007_1 (第1列),75,8.92E-05,0.142558132,0.020322821,0.14255816,0.555958801,1.054634927,0.027295628,-0.159990466,3.89987357,4.835908938,1.24001685,5.67101757
12kHz_DE_data B007_1 (第1列),76,0.000302159,0.140460819,0.019729242,0.140461144,0.555958801,1.054634927,-0.03125807,0.05673085,3.958096783,4.943192801,1.248881236,5.806291135
12kHz_DE_data B007_1 (第1列),77,-5.85E-05,0.141256801,0.019953484,0.141256813,0.522364133,0.977654355,-0.038446774,-0.033154381,3.697974791,4.623769571,1.250351836,5.442292749
12kHz_DE_data B007_1 (第1列),78,-0.000328499,0.143659729,0.020638118,0.143660105,0.539696733,1.021450766,-0.015289718,-0.132230649,3.756761381,4.68239529,1.246391457,5.512692735
12kHz_DE_data B007_1 (第1列),79,-2.53E-05,0.143657562,0.020637495,0.143657564,0.539696733,1.021450766,-0.033329824,-0.056013133,3.756827813,4.712593223,1.254407563,5.580021648
12kHz_DE_data B007_1 (第1列),80,-6.67E-05,0.143664236,0.020639413,0.143664252,0.540401712,1.056158019,-0.017933782,-0.096904042,3.761560064,4.676384223,1.24320339,5.499970982
12kHz_DE_data B007_1 (第1列),81,5.58E-05,0.143796083,0.020677313,0.143796093,0.540401712,1.056158019,0.004884538,-0.035521779,3.758111221,4.682431612,1.245953442,5.498382295
12kHz_DE_data B007_1 (第1列),82,7.46E-05,0.142766173,0.02038218,0.142766193,0.499664527,0.954977077,0.012977064,-0.182425225,3.499879891,4.35300459,1.243758279,5.108734072
12kHz_DE_data B007_1 (第1列),83,-0.000282526,0.140567613,0.019759254,0.140567897,0.451028344,0.877038045,0.031201002,-0.331234092,3.208615591,3.953591562,1.232179876,4.613071881
12kHz_DE_data B007_1 (第1列),84,-0.000129664,0.132727535,0.017616599,0.132727598,0.451028344,0.877038045,0.038391143,-0.180116488,3.398150419,4.214944616,1.240364344,4.935248727
12kHz_DE_data B007_1 (第1列),85,0.000252449,0.134564477,0.018107598,0.134564713,0.531784071,1.032244586,0.035122388,-0.111814272,3.951883503,4.884736945,1.23605287,5.707106741
12kHz_DE_data B007_1 (第1列),86,0.000304602,0.140675999,0.019789737,0.140676329,0.531784071,1.032244586,0.030489713,-0.114014942,3.780195818,4.696504916,1.242397257,5.516104483
12kHz_DE_data B007_1 (第1列),87,-0.000158076,0.140433178,0.019721478,0.140433267,0.446975985,0.874549462,0.004159011,-0.179263643,3.182835481,3.962722949,1.245029149,4.662057695
12kHz_DE_data B007_1 (第1列),88,-0.000306724,0.141792748,0.020105183,0.141793079,0.506419297,0.937619625,-0.027748782,-0.30577475,3.571537479,4.391815331,1.229670795,5.120957273
12kHz_DE_data B007_1 (第1列),89,1.82E-05,0.135692341,0.018412411,0.135692342,0.506419297,0.96209827,-0.029923227,-0.181584595,3.73211405,4.634674903,1.241836354,5.449167214
12kHz_DE_data B007_1 (第1列),90,0.000331319,0.137356128,0.018866706,0.137356527,0.508700854,0.978056889,-0.008819572,0.060612757,3.703506955,4.671683902,1.261421663,5.541260736
12kHz_DE_data B007_1 (第1列),91,0.000274563,0.139087093,0.019345219,0.139087364,0.508700854,0.978056889,0.007024327,0.128387339,3.657419617,4.61529509,1.261899255,5.467416193
12kHz_DE_data B007_1 (第1列),92,-0.000207189,0.139455335,0.01944779,0.139455489,0.513897101,1.02147992,0.035592142,0.061031531,3.685025998,4.608964287,1.250727753,5.432583507
12kHz_DE_data B007_1 (第1列),93,-0.000387507,0.139295804,0.019403321,0.139296343,0.513897101,1.02147992,0.06911302,-0.0581879,3.689236116,4.576626177,1.240534906,5.354165928
12kHz_DE_data B007_1 (第1列),94,9.33E-05,0.143518239,0.020597485,0.14351827,0.544631121,1.049275051,-0.03178056,-0.042823202,3.794855684,4.7156835,1.242651603,5.512326079
12kHz_DE_data B007_1 (第1列),95,0.00034865,0.150826937,0.022748765,0.15082734,0.61433378,1.197013403,-0.077076593,0.14166774,4.073092992,5.094037715,1.250655884,5.984682652
12kHz_DE_data B007_1 (第1列),96,1.25E-05,0.148634651,0.02209226,0.148634652,0.61433378,1.197013403,-0.013086995,0.280827677,4.133180064,5.241626196,1.268182396,6.228389188
12kHz_DE_data B007_1 (第1列),97,-0.000111542,0.144396701,0.020850407,0.144396744,0.508491231,0.969624335,0.000302351,0.059994684,3.521486831,4.445202183,1.262308336,5.273915622
12kHz_DE_data B007_1 (第1列),98,-0.00051205,0.142254632,0.02023638,0.142255554,0.483259865,0.944392968,0.0087614,-0.044672611,3.397124763,4.266308162,1.255858545,5.05256355
12kHz_DE_data B007_1 (第1列),99,-0.000131688,0.144354917,0.020838342,0.144354978,0.483259865,0.935735308,0.014525329,-0.150703852,3.347718748,4.182539731,1.249370107,4.941373733
12kHz_DE_data B007_1 (第1列),100,0.000575966,0.1380571,0.019059763,0.138058301,0.446662207,0.869611477,0.002142557,-0.221639252,3.235315826,4.024343873,1.24387976,4.733394974
12kHz_DE_data B007_1 (第1列),101,-5.28E-05,0.134377273,0.018057252,0.134377284,0.486322756,0.970682732,-0.007390609,-0.011088222,3.619084587,4.547888459,1.256640554,5.380940004
12kHz_DE_data B007_1 (第1列),102,-0.000439105,0.139191173,0.019374183,0.139191866,0.493648998,0.978008974,-0.008481321,0.074178778,3.546536246,4.469561178,1.260260961,5.29646615
12kHz_DE_data B007_1 (第1列),103,3.50E-05,0.138052857,0.019058591,0.138052861,0.493648998,0.9452115,-0.007517724,-0.136500483,3.575796936,4.465663181,1.248858159,5.267087581
12kHz_DE_data B007_1 (第1列),104,0.000339324,0.136920449,0.018747209,0.13692087,0.529663016,1.055996147,0.017142324,-0.099392687,3.868387753,4.810034019,1.243420858,5.658919329
12kHz_DE_data B007_1 (第1列),105,0.000287261,0.139958813,0.019588469,0.139959107,0.529663016,1.055996147,-0.010184551,-0.114262995,3.784412647,4.685305785,1.238053622,5.488503863
12kHz_DE_data B007_1 (第1列),106,0.000208254,0.133757195,0.017890987,0.133757357,0.456778272,0.879959062,-0.041256035,-0.303370069,3.414976813,4.191425991,1.227365871,4.878365332
12kHz_DE_data B007_1 (第1列),107,-0.000158662,0.129828009,0.016855312,0.129828106,0.490092213,0.909026626,-0.038797678,-0.060533224,3.774931536,4.68003821,1.239767706,5.473059412
12kHz_DE_data B007_1 (第1列),108,-0.000394265,0.137134692,0.018805924,0.137135259,0.490092213,0.955485297,-0.062447142,0.056801903,3.573787062,4.514171554,1.26313389,5.358534312
12kHz_DE_data B007_1 (第1列),109,-3.62E-05,0.137232198,0.018832676,0.137232203,0.471221661,0.936614745,-0.043357807,0.071374561,3.43375426,4.375261199,1.274191706,5.239915109
12kHz_DE_data B007_1 (第1列),110,0.000305693,0.134170633,0.018001759,0.134170982,0.44044725,0.869125805,-0.024581158,-0.151267997,3.282731067,4.096826664,1.247993387,4.842259147
12kHz_DE_data B007_1 (第1列),111,0.00019385,0.1369668,0.018759904,0.136966937,0.438166403,0.861634821,-0.027588301,-0.32106154,3.199066955,3.948994365,1.234420667,4.628672703
12kHz_DE_data B007_1 (第1列),112,-7.69E-05,0.142692816,0.02036124,0.142692836,0.483275148,0.939782908,0.007586321,-0.151304763,3.386821376,4.244929571,1.25336683,5.031636833
12kHz_DE_data B007_1 (第1列),113,8.61E-05,0.140130234,0.019636482,0.14013026,0.483275148,0.939782908,0.018481847,-0.076620522,3.448756515,4.330596483,1.255697949,5.140122525
12kHz_DE_data B007_1 (第1列),114,0.00036066,0.134102824,0.017983567,0.134103309,0.499752516,0.951525775,-0.000778568,0.039006706,3.726623302,4.694501689,1.259719942,5.575765053
12kHz_DE_data B007_1 (第1列),115,0.000472404,0.135968722,0.018487493,0.135969543,0.499752516,0.963175011,0.013850023,-0.079368959,3.675473982,4.586969812,1.247994091,5.412719421
12kHz_DE_data B007_1 (第1列),116,0.000448492,0.139581945,0.019483119,0.139582665,0.479608139,0.943030633,-0.012171556,-0.149023469,3.436015052,4.254398697,1.238178132,4.974738224
12kHz_DE_data B007_1 (第1列),117,0.000193771,0.13882113,0.019271306,0.138821265,0.487174857,0.917784935,-0.039660143,-0.089660075,3.509367641,4.370842111,1.245478547,5.135023577
12kHz_DE_data B007_1 (第1列),118,0.000153638,0.134799641,0.018170943,0.134799728,0.487174857,0.973599936,-0.02041481,-0.166034519,3.614064092,4.483468521,1.240561431,5.253843381
12kHz_DE_data B007_1 (第1列),119,0.000259552,0.136001738,0.018496473,0.136001985,0.486425079,0.970392853,-0.009242154,-0.155518978,3.576602782,4.438774275,1.241058777,5.196375629
12kHz_DE_data B007_1 (第1列),120,0.000187344,0.141943097,0.020147843,0.141943221,0.483967774,0.9149842,-0.03208149,-0.130917043,3.409587097,4.271673616,1.252841911,5.048141518
12kHz_DE_data B007_1 (第1列),121,0.000117089,0.141990504,0.020161303,0.141990552,0.533153663,0.968863315,-0.011528878,-0.147314236,3.754853082,4.684962067,1.24770849,5.518025736
12kHz_DE_data B007_1 (第1列),122,1.85E-05,0.141304091,0.019966846,0.141304092,0.533153663,0.974651897,0.017424355,-0.263616313,3.773094293,4.636446257,1.22881802,5.400127593
12kHz_DE_data B007_1 (第1列),123,-1.77E-05,0.137017902,0.018773905,0.137017903,0.446739564,0.888237798,-0.016823245,-0.271285802,3.260446668,4.01138136,1.230316508,4.6790413
12kHz_DE_data B007_2 (第1列),0,0.000187777,0.140166391,0.019646617,0.140166516,0.451511051,0.901692759,-0.007387058,-0.276071758,3.221247577,3.952174268,1.226907952,4.591963953
12kHz_DE_data B007_2 (第1列),1,0.000241799,0.144490646,0.020877547,0.144490848,0.493774535,0.929049385,-0.009312048,-0.131400462,3.417341245,4.247951409,1.243057425,4.982166964
12kHz_DE_data B007_2 (第1列),2,-7.21E-05,0.151427946,0.022930423,0.151427963,0.493774535,0.929049385,0.008666777,-0.377167346,3.260788332,4.01484892,1.231251008,4.699300101
